id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27232903,Angela’s Home in Dallas Fort Worth (DFW) area.,156698972,Angela,,District 5,32.79842,-97.18501,Private room,45,30,20,2025-08-10,0.23,1,365,1,
27403879,2 BR cottage King & Queen Beds & jacuzzi tub,72026725,Martha,,,32.78293,-97.29475,Entire home/apt,241,2,10,2022-04-04,0.12,5,161,0,
27465768,"Historic Azalea Estate-7 bdrm, 5.5 bath, King beds",72026725,Martha,,,32.78106,-97.29407,Entire home/apt,819,2,37,2025-05-11,0.64,5,327,7,
27510044,Farmor Oasis,74381031,Susan,,,32.78082,-97.38855,Entire home/apt,45,1,441,2025-09-01,5.30,2,0,53,
27553580,11 mins Uber to AT&T! COZY home near everything!,86794042,Nicolas,,District 5,32.74163,-97.21998,Entire home/apt,106,30,230,2025-01-30,2.68,1,202,6,
27638382,"WalkDickiesAr, WillRogers, UNT, 30dayrental",48988682,Betsy Anne,,District 7,32.74375,-97.37415,Entire home/apt,97,3,184,2025-09-14,2.20,3,318,35,
27727923,Treetop Getaway in Historic Neighborhood,73111696,Aileen Toja,,District 7,32.73908,-97.38473,Entire home/apt,83,1,439,2025-09-14,5.23,2,139,47,
27782930,1921 Cottage Rich in Cowtown Hospitality,73111696,Aileen Toja,,,32.73899,-97.38676,Entire home/apt,170,1,562,2025-09-14,6.70,2,140,57,
27812263,FTW  Home Remote WorkPlace Long Term Mhly Discount,55599739,Debbie,,District 4,32.78176,-97.29471,Entire home/apt,84,12,87,2025-02-28,1.01,1,365,1,
28047524,White Picket Fenced 5* Home in Cultural District,211867113,Michele,,District 7,32.75853,-97.37618,Entire home/apt,430,2,127,2024-10-27,1.56,1,149,2,
28055242,Luxury & comfort properties,116689031,Heba,,,32.88859,-97.29785,Entire home/apt,,1,16,2024-10-31,0.19,4,365,1,
28173620,Travelers to Alliance,211917966,Vanessa,,District 7,32.9114,-97.33829,Private room,42,1,147,2024-09-18,1.73,1,261,1,
